,TIME,STUWVAK,VERSCHIL,Q
9966,2019-01-09T00:00:00Z,108LAA_108HUL,0.0257187083333332,0.065447915875
9967,2019-01-10T00:00:00Z,108LAA_108HUL,0.0228646666666668,0.047576041875
9968,2019-01-11T00:00:00Z,108LAA_108HUL,0.0251771666666664,0.0635947904166666
9969,2019-01-12T00:00:00Z,108LAA_108HUL,0.0277395624999997,0.0993197912083333
9970,2019-01-13T00:00:00Z,108LAA_108HUL,0.0327290208333334,0.1615895829166666
9971,2019-01-14T00:00:00Z,108LAA_108HUL,0.0320520833333332,0.19106979125
9972,2019-01-15T00:00:00Z,108LAA_108HUL,0.0291248958333332,0.1524927079166666
9973,2019-01-16T00:00:00Z,108LAA_108HUL,0.0272811458333325,0.1294333304166666
9974,2019-01-17T00:00:00Z,108LAA_108HUL,0.0289790833333331,0.1378239579166666
9975,2019-01-18T00:00:00Z,108LAA_108HUL,0.0268333124999999,0.12648333375
9976,2019-01-19T00:00:00Z,108LAA_108HUL,0.0273020833333334,0.1083500001666666
9977,2019-01-20T00:00:00Z,108LAA_108HUL,0.0266356250000003,0.0852229156666666
9978,2019-01-21T00:00:00Z,108LAA_108HUL,0.0256769999999996,0.060890624375
9979,2019-01-22T00:00:00Z,108LAA_108HUL,0.0253853333333332,0.0652083316666666
9980,2019-01-23T00:00:00Z,108LAA_108HUL,0.0267707708333333,0.06141562425
9981,2019-01-24T00:00:00Z,108LAA_108HUL,0.0250937708333334,0.0495906250833333
9982,2019-01-25T00:00:00Z,108LAA_108HUL,0.0223332916666666,0.0723749996666666
9983,2019-01-26T00:00:00Z,108LAA_108HUL,0.0254271041666666,0.1267364576666666
9984,2019-01-27T00:00:00Z,108LAA_108HUL,0.0285311875000002,0.18534062625
9985,2019-01-28T00:00:00Z,108LAA_108HUL,0.0296978958333334,0.2112479170833333
9986,2019-01-29T00:00:00Z,108LAA_108HUL,0.0296146041666667,0.17810625
9987,2019-01-30T00:00:00Z,108LAA_108HUL,0.0292916874999999,0.15654270875
9988,2019-01-31T00:00:00Z,108LAA_108HUL,0.0279897083333331,0.1253291656666666
9989,2019-02-01T00:00:00Z,108LAA_108HUL,0.0288541666666664,0.12091041775
9990,2019-02-02T00:00:00Z,108LAA_108HUL,0.0293854791666664,0.1375802066666666
9991,2019-02-03T00:00:00Z,108LAA_108HUL,0.0297707916666663,0.1334947910416666
9992,2019-02-04T00:00:00Z,108LAA_108HUL,0.0285625624999995,0.1119427081666666
9993,2019-02-05T00:00:00Z,108LAA_108HUL,0.0277707916666674,0.1009614580833333
9994,2019-02-06T00:00:00Z,108LAA_108HUL,0.0284583750000004,0.1007083331666666
9995,2019-02-07T00:00:00Z,108LAA_108HUL,0.0310727499999997,0.19462395875
9996,2019-02-08T00:00:00Z,108LAA_108HUL,0.0321876666666665,0.1806677083333333
9997,2019-02-09T00:00:00Z,108LAA_108HUL,0.0324270208333331,0.1823322920833333
9998,2019-02-10T00:00:00Z,108LAA_108HUL,0.0361145833333333,0.29008229375
9999,2019-02-11T00:00:00Z,108LAA_108HUL,0.0427292708333333,0.484291665
10000,2019-02-12T00:00:00Z,108LAA_108HUL,0.0368227708333334,0.3367177066666666
10001,2019-02-13T00:00:00Z,108LAA_108HUL,0.0342811666666664,0.2707937529166667
10002,2019-02-14T00:00:00Z,108LAA_108HUL,0.0339375625000001,0.2199968741666666
10003,2019-02-15T00:00:00Z,108LAA_108HUL,0.0356562708333335,0.2192718741666666
10004,2019-02-16T00:00:00Z,108LAA_108HUL,0.0334582708333336,0.1882802091666666
10005,2019-02-17T00:00:00Z,108LAA_108HUL,0.0329167083333335,0.1677697891666666
10006,2019-02-18T00:00:00Z,108LAA_108HUL,0.0392811250000003,0.1517614575
10007,2019-02-19T00:00:00Z,108LAA_108HUL,0.0384583333333332,0.1288562510833333
10008,2019-02-20T00:00:00Z,108LAA_108HUL,0.035937375,0.1098218753333333
10009,2019-02-21T00:00:00Z,108LAA_108HUL,0.0341978750000001,0.1004354173333333
10010,2019-02-22T00:00:00Z,108LAA_108HUL,0.0339998749999997,0.0957208344583333
10011,2019-02-23T00:00:00Z,108LAA_108HUL,0.0338019791666663,0.0912687507083333
10012,2019-02-24T00:00:00Z,108LAA_108HUL,0.0339165625,0.0871677083333333
10013,2019-02-25T00:00:00Z,108LAA_108HUL,0.0333542083333334,0.0813593745416666
10014,2019-02-26T00:00:00Z,108LAA_108HUL,0.0349166250000002,0.0769822908333333
10015,2019-02-27T00:00:00Z,108LAA_108HUL,0.0365105624999999,0.0792937496249999
10016,2019-02-28T00:00:00Z,108LAA_108HUL,0.0379999583333329,0.0835781243749999
10017,2019-03-01T00:00:00Z,108LAA_108HUL,0.0395520416666665,0.0806718746666666
10018,2019-03-02T00:00:00Z,108LAA_108HUL,0.0382500625000001,0.0787583319583333
10019,2019-03-03T00:00:00Z,108LAA_108HUL,0.0413334583333333,0.1014437493333333
10020,2019-03-04T00:00:00Z,108LAA_108HUL,0.0506356041666667,0.1453718741666666
10021,2019-03-05T00:00:00Z,108LAA_108HUL,0.0463332916666666,0.1312135415
10022,2019-03-06T00:00:00Z,108LAA_108HUL,0.0441457499999998,0.122027084625
10023,2019-03-07T00:00:00Z,108LAA_108HUL,0.0492812083333333,0.1389458325
10024,2019-03-08T00:00:00Z,108LAA_108HUL,0.0504063125,0.13845729
10025,2019-03-09T00:00:00Z,108LAA_108HUL,0.0566146666666664,0.1725312495833333
10026,2019-03-10T00:00:00Z,108LAA_108HUL,0.0759999583333331,0.2712187475
10027,2019-03-11T00:00:00Z,108LAA_108HUL,0.0917603541666664,0.3313885416666666
10028,2019-03-12T00:00:00Z,108LAA_108HUL,0.0820313749999997,0.2579385479166666
10029,2019-03-13T00:00:00Z,108LAA_108HUL,0.0817915,0.2444072916666666
10030,2019-03-14T00:00:00Z,108LAA_108HUL,0.0975312291666667,0.3585208354166667
10031,2019-03-15T00:00:00Z,108LAA_108HUL,0.1107604583333331,0.42187916625
10032,2019-03-16T00:00:00Z,108LAA_108HUL,0.1164166666666666,0.4641968741666666
10033,2019-03-17T00:00:00Z,108LAA_108HUL,0.1073229583333335,0.40915520625
10034,2019-03-18T00:00:00Z,108LAA_108HUL,0.1048958958333333,0.3502218745833333
10035,2019-03-19T00:00:00Z,108LAA_108HUL,0.09495825,0.2906479158333333
10036,2019-03-20T00:00:00Z,108LAA_108HUL,0.0879062708333332,0.2438718766666666
10037,2019-03-21T00:00:00Z,108LAA_108HUL,0.0874999999999999,0.2045666670833333
10038,2019-03-22T00:00:00Z,108LAA_108HUL,0.086281145833333,0.181928125
10039,2019-03-23T00:00:00Z,108LAA_108HUL,0.0878750625,0.1634281229166666
10040,2019-03-24T00:00:00Z,108LAA_108HUL,0.0880833958333333,0.1417145816666666
10041,2019-03-25T00:00:00Z,108LAA_108HUL,0.0942499583333336,0.13817604125
10042,2019-03-26T00:00:00Z,108LAA_108HUL,0.0909894791666665,0.1238583326666666
10043,2019-03-27T00:00:00Z,108LAA_108HUL,0.091218666666667,0.106689583
10044,2019-03-28T00:00:00Z,108LAA_108HUL,0.0890832916666666,0.0893239581666666
10045,2019-03-29T00:00:00Z,108LAA_108HUL,0.0923646249999997,0.083683333
10046,2019-03-30T00:00:00Z,108LAA_108HUL,0.0973228958333334,0.0824354157916666
10047,2019-03-31T00:00:00Z,108LAA_108HUL,0.0927811874999999,0.070157291
10048,2019-04-01T00:00:00Z,108LAA_108HUL,0.0929167499999999,0.0627833324166666
10049,2019-04-02T00:00:00Z,108LAA_108HUL,0.0994167916666668,0.07293645775
10050,2019-04-03T00:00:00Z,108LAA_108HUL,0.1006041875000004,0.0776322908333333
10051,2019-04-04T00:00:00Z,108LAA_108HUL,0.0975415625,0.0703729159166666
10052,2019-04-05T00:00:00Z,108LAA_108HUL,0.095874875,0.0570020830833333
10053,2019-04-06T00:00:00Z,108LAA_108HUL,0.099177041666667,0.0553916664583333
10054,2019-04-07T00:00:00Z,108LAA_108HUL,0.1001875208333333,0.0479531252916666
10055,2019-04-08T00:00:00Z,108LAA_108HUL,0.0983751250000002,0.0404427084166666
10056,2019-04-09T00:00:00Z,108LAA_108HUL,0.0936561874999998,0.0355395834583333
10057,2019-04-10T00:00:00Z,108LAA_108HUL,0.0882707916666665,0.0292572917083333
10058,2019-04-11T00:00:00Z,108LAA_108HUL,0.0844792083333333,0.0235072917916666
10059,2019-04-12T00:00:00Z,108LAA_108HUL,0.0833229166666673,0.0204552083333333
10060,2019-04-13T00:00:00Z,108LAA_108HUL,0.0907082291666666,0.022789583375
10061,2019-04-14T00:00:00Z,108LAA_108HUL,0.0896042291666669,0.021057291625
10062,2019-04-15T00:00:00Z,108LAA_108HUL,0.0891875000000002,0.017593749875
10063,2019-04-16T00:00:00Z,108LAA_108HUL,0.0941979791666673,0.0180322917291666
10064,2019-04-17T00:00:00Z,108LAA_108HUL,0.0872915833333334,0.0117885417291666
10065,2019-04-18T00:00:00Z,108LAA_108HUL,0.0589166875,0.0017937500204166
10069,2019-04-22T00:00:00Z,108LAA_108HUL,0.0525521874999995,4.166666666666667e-06
10070,2019-04-23T00:00:00Z,108LAA_108HUL,0.0534166874999998,6.25e-06
10072,2019-04-25T00:00:00Z,108LAA_108HUL,0.0555207499999995,0.0002343750008333
10073,2019-04-26T00:00:00Z,108LAA_108HUL,0.0576770208333328,0.0012458333333333
10074,2019-04-27T00:00:00Z,108LAA_108HUL,0.0630103750000001,0.0029677083708333
10075,2019-04-28T00:00:00Z,108LAA_108HUL,0.0589583541666665,0.0024989583416666
10076,2019-04-29T00:00:00Z,108LAA_108HUL,0.0532708333333326,0.0007114583291666
10077,2019-04-30T00:00:00Z,108LAA_108HUL,0.0556874374999996,0.00062500000375
10078,2019-05-01T00:00:00Z,108LAA_108HUL,0.059614541666666,0.0016374999916666
10079,2019-05-02T00:00:00Z,108LAA_108HUL,0.0634999999999996,0.0018041666666666
10080,2019-05-03T00:00:00Z,108LAA_108HUL,0.0598333749999996,0.00071874999875
10081,2019-05-04T00:00:00Z,108LAA_108HUL,0.0623853958333332,0.001154166675
10082,2019-05-05T00:00:00Z,108LAA_108HUL,0.0559480416666662,9.166666666666668e-05
10083,2019-05-06T00:00:00Z,108LAA_108HUL,0.0582292499999996,4.374999958333333e-05
10084,2019-05-07T00:00:00Z,108LAA_108HUL,0.0583853749999996,0.0003541666666666
10085,2019-05-08T00:00:00Z,108LAA_108HUL,0.0710417083333336,0.004437500025
10086,2019-05-09T00:00:00Z,108LAA_108HUL,0.0688228750000001,0.00351458335
10087,2019-05-10T00:00:00Z,108LAA_108HUL,0.0563542083333329,0.0005791666504166
10088,2019-05-11T00:00:00Z,108LAA_108HUL,0.051239583333333,0.0006614583358333
10091,2019-05-14T00:00:00Z,108LAA_108HUL,0.049489625,8.124999958333334e-05
10092,2019-05-15T00:00:00Z,108LAA_108HUL,0.0467084166666668,0.00014583333375
10093,2019-05-16T00:00:00Z,108LAA_108HUL,0.050239625,0.000309375
10094,2019-05-17T00:00:00Z,108LAA_108HUL,0.055593770833333,0.0011999999979166
10095,2019-05-18T00:00:00Z,108LAA_108HUL,0.0553332708333328,0.00132291668
10096,2019-05-19T00:00:00Z,108LAA_108HUL,0.0556458749999998,0.0020427084170833
10097,2019-05-20T00:00:00Z,108LAA_108HUL,0.0595835000000001,0.0371270832916666
10098,2019-05-21T00:00:00Z,108LAA_108HUL,0.020427104166667,0.0189875000416666
10099,2019-05-22T00:00:00Z,108LAA_108HUL,0.016239625,0.0101927082916666
10100,2019-05-23T00:00:00Z,108LAA_108HUL,0.0172395208333335,0.0049041666708333
10101,2019-05-24T00:00:00Z,108LAA_108HUL,0.0208333125000002,0.001403125
10105,2019-05-28T00:00:00Z,108LAA_108HUL,0.0246771875000001,0.008292708275
10106,2019-05-29T00:00:00Z,108LAA_108HUL,0.0242188333333331,0.003801041675
10107,2019-05-30T00:00:00Z,108LAA_108HUL,0.027604125,0.0005656249954166
10114,2019-06-06T00:00:00Z,108LAA_108HUL,0.0334689166666664,0.005342708325
10115,2019-06-07T00:00:00Z,108LAA_108HUL,0.0306771458333329,0.0035666666791666
10116,2019-06-08T00:00:00Z,108LAA_108HUL,0.0261979791666668,0.0002343749995833
10120,2019-06-12T00:00:00Z,108LAA_108HUL,0.0257084999999998,4.1666666250000005e-05
10123,2019-06-15T00:00:00Z,108LAA_108HUL,0.0302395833333332,0.0007447916708333
10124,2019-06-16T00:00:00Z,108LAA_108HUL,0.0290417083333334,0.0004281250020833
10247,2019-10-17T00:00:00Z,108LAA_108HUL,0.0225626249999997,0.0009843750083333
10248,2019-10-18T00:00:00Z,108LAA_108HUL,0.0238646250000003,0.0054208333583333
10249,2019-10-19T00:00:00Z,108LAA_108HUL,0.0241665833333339,0.0090239583291666
10250,2019-10-20T00:00:00Z,108LAA_108HUL,0.0240208333333334,0.0123708333125
10251,2019-10-21T00:00:00Z,108LAA_108HUL,0.0221145416666666,0.0139093750208333
10252,2019-10-22T00:00:00Z,108LAA_108HUL,0.0218124791666665,0.0097010416499999
10253,2019-10-23T00:00:00Z,108LAA_108HUL,0.0212604375000003,0.0118468750208333
10254,2019-10-24T00:00:00Z,108LAA_108HUL,0.0221457708333333,0.0108875
10255,2019-10-25T00:00:00Z,108LAA_108HUL,0.0216248958333332,0.00213645835625
10256,2019-10-26T00:00:00Z,108LAA_108HUL,0.0222704999999994,0.0024541666666666
10257,2019-10-27T00:00:00Z,108LAA_108HUL,0.0222920624999997,0.0008968750091666
10258,2019-10-28T00:00:00Z,108LAA_108HUL,0.0212395833333326,0.0009531250041666
10259,2019-10-29T00:00:00Z,108LAA_108HUL,0.0220417083333329,0.0004083333341666
10260,2019-10-30T00:00:00Z,108LAA_108HUL,0.0217189583333336,0.00038541666625
10261,2019-10-31T00:00:00Z,108LAA_108HUL,0.0210937500000003,0.0012843749995833
10262,2019-11-01T00:00:00Z,108LAA_108HUL,0.0224896666666665,0.014045833425
10263,2019-11-02T00:00:00Z,108LAA_108HUL,0.0280518333333333,0.0448145834166666
10264,2019-11-03T00:00:00Z,108LAA_108HUL,0.0284271666666664,0.0455312500833333
10265,2019-11-04T00:00:00Z,108LAA_108HUL,0.0311250833333331,0.06503749925
10266,2019-11-05T00:00:00Z,108LAA_108HUL,0.0308854166666668,0.0641406233333333
10267,2019-11-06T00:00:00Z,108LAA_108HUL,0.0313125000000002,0.0675135404583333
10268,2019-11-07T00:00:00Z,108LAA_108HUL,0.0323750208333334,0.0783895825
10269,2019-11-08T00:00:00Z,108LAA_108HUL,0.0322395833333331,0.0608645830416666
10270,2019-11-09T00:00:00Z,108LAA_108HUL,0.0312500833333332,0.0471708333333333
10271,2019-11-10T00:00:00Z,108LAA_108HUL,0.0286874583333333,0.0369802084166666
10272,2019-11-11T00:00:00Z,108LAA_108HUL,0.0280105000000002,0.0399625002916666
10273,2019-11-12T00:00:00Z,108LAA_108HUL,0.0293749583333335,0.0463614586666666
10274,2019-11-13T00:00:00Z,108LAA_108HUL,0.0285730208333331,0.039396875
10275,2019-11-14T00:00:00Z,108LAA_108HUL,0.0293021458333334,0.0494854166666666
10276,2019-11-15T00:00:00Z,108LAA_108HUL,0.0294374375000003,0.048178125125
10277,2019-11-16T00:00:00Z,108LAA_108HUL,0.0269166458333334,0.0342166666666666
10278,2019-11-17T00:00:00Z,108LAA_108HUL,0.0258227916666662,0.02889791675
10279,2019-11-18T00:00:00Z,108LAA_108HUL,0.0322188124999999,0.0886114580833333
10280,2019-11-19T00:00:00Z,108LAA_108HUL,0.0443751041666668,0.1659114570833333
10281,2019-11-20T00:00:00Z,108LAA_108HUL,0.0492500416666663,0.13352291625
10282,2019-11-21T00:00:00Z,108LAA_108HUL,0.0444165833333333,0.120483332875
10283,2019-11-22T00:00:00Z,108LAA_108HUL,0.0403750416666663,0.119483334
10284,2019-11-23T00:00:00Z,108LAA_108HUL,0.0416041874999997,0.115101041875
10285,2019-11-24T00:00:00Z,108LAA_108HUL,0.0359270625000001,0.0893281245416666
10286,2019-11-25T00:00:00Z,108LAA_108HUL,0.0333229166666668,0.080983333
10287,2019-11-26T00:00:00Z,108LAA_108HUL,0.0339895416666657,0.0862604166666666
10288,2019-11-27T00:00:00Z,108LAA_108HUL,0.0405105625000002,0.1188875004583333
10289,2019-11-28T00:00:00Z,108LAA_108HUL,0.0470000833333332,0.1500666666666666
10290,2019-11-29T00:00:00Z,108LAA_108HUL,0.0530729583333332,0.1875208329166666
10291,2019-11-30T00:00:00Z,108LAA_108HUL,0.0445312708333335,0.1436906233333333
10292,2019-12-01T00:00:00Z,108LAA_108HUL,0.0421875208333334,0.1281895825
10293,2019-12-02T00:00:00Z,108LAA_108HUL,0.038760416666667,0.1032510420833333
10294,2019-12-03T00:00:00Z,108LAA_108HUL,0.0375833541666671,0.0952822921666666
10295,2019-12-04T00:00:00Z,108LAA_108HUL,0.0358854375,0.0942999995416666
10296,2019-12-05T00:00:00Z,108LAA_108HUL,0.0350312499999997,0.0853489580833333
10297,2019-12-06T00:00:00Z,108LAA_108HUL,0.0372187291666661,0.0989843754166666
10298,2019-12-07T00:00:00Z,108LAA_108HUL,0.0440521250000004,0.1294468745833333
10299,2019-12-08T00:00:00Z,108LAA_108HUL,0.0448020625,0.1433145841666666
10300,2019-12-09T00:00:00Z,108LAA_108HUL,0.0452187708333334,0.1499437491666666
10301,2019-12-10T00:00:00Z,108LAA_108HUL,0.0402291666666663,0.1316114566666666
10302,2019-12-11T00:00:00Z,108LAA_108HUL,0.045104125,0.16180208375
10303,2019-12-12T00:00:00Z,108LAA_108HUL,0.0466666458333335,0.1847854145833333
10304,2019-12-13T00:00:00Z,108LAA_108HUL,0.0496562083333332,0.20314895875
10305,2019-12-14T00:00:00Z,108LAA_108HUL,0.0627812083333331,0.2552968758333333
10306,2019-12-15T00:00:00Z,108LAA_108HUL,0.0696458750000002,0.29603437125
10307,2019-12-16T00:00:00Z,108LAA_108HUL,0.0632499999999998,0.252478125
10308,2019-12-17T00:00:00Z,108LAA_108HUL,0.05998975,0.2173895833333333
10309,2019-12-18T00:00:00Z,108LAA_108HUL,0.0571562083333333,0.20158020875
10310,2019-12-19T00:00:00Z,108LAA_108HUL,0.0591978958333332,0.2061239583333333
10311,2019-12-20T00:00:00Z,108LAA_108HUL,0.0593228749999998,0.2224270841666666
10312,2019-12-21T00:00:00Z,108LAA_108HUL,0.0570624583333333,0.1952489583333333
10313,2019-12-22T00:00:00Z,108LAA_108HUL,0.0602603958333333,0.216825
10314,2019-12-23T00:00:00Z,108LAA_108HUL,0.0697708750000001,0.2734208329166667
10315,2019-12-24T00:00:00Z,108LAA_108HUL,0.0712084791666662,0.2667020858333333
10316,2019-12-25T00:00:00Z,108LAA_108HUL,0.0688124999999995,0.2550197925
10317,2019-12-26T00:00:00Z,108LAA_108HUL,0.0617603958333331,0.2303229166666666
10318,2019-12-27T00:00:00Z,108LAA_108HUL,0.0556147916666665,0.2113500004166666
10319,2019-12-28T00:00:00Z,108LAA_108HUL,0.0511769791666664,0.19313125125
10320,2019-12-29T00:00:00Z,108LAA_108HUL,0.0531354999999994,0.1776124991666666
10321,2019-12-30T00:00:00Z,108LAA_108HUL,0.0533751666666661,0.1677906233333333
10322,2019-12-31T00:00:00Z,108LAA_108HUL,0.0501354791666668,0.1418968741666666
10323,2020-01-01T00:00:00Z,108LAA_108HUL,0.0464583541666673,0.1386416666666666
10324,2020-01-02T00:00:00Z,108LAA_108HUL,0.0459271666666671,0.1390416666666666
10325,2020-01-03T00:00:00Z,108LAA_108HUL,0.050354166666667,0.1515447916666666
10326,2020-01-04T00:00:00Z,108LAA_108HUL,0.0509271041666667,0.16130416625
10327,2020-01-05T00:00:00Z,108LAA_108HUL,0.0499895416666666,0.1563197916666666
10328,2020-01-06T00:00:00Z,108LAA_108HUL,0.0491144791666664,0.16354375
10329,2020-01-07T00:00:00Z,108LAA_108HUL,0.0491665833333336,0.1586624983333333
10330,2020-01-08T00:00:00Z,108LAA_108HUL,0.0491354791666671,0.1489302079166666
10331,2020-01-09T00:00:00Z,108LAA_108HUL,0.0506770833333334,0.1716593741666666
10332,2020-01-10T00:00:00Z,108LAA_108HUL,0.0506875624999999,0.2328104154166666
10333,2020-01-11T00:00:00Z,108LAA_108HUL,0.0488229999999996,0.2135177083333333
10334,2020-01-12T00:00:00Z,108LAA_108HUL,0.0521250416666666,0.2016989583333333
10335,2020-01-13T00:00:00Z,108LAA_108HUL,0.0530625833333332,0.2007729170833333
10336,2020-01-14T00:00:00Z,108LAA_108HUL,0.0520729583333332,0.20745520875
10337,2020-01-15T00:00:00Z,108LAA_108HUL,0.0521040625,0.1715374995833333
10338,2020-01-16T00:00:00Z,108LAA_108HUL,0.0476041041666663,0.1452770845833333
10339,2020-01-17T00:00:00Z,108LAA_108HUL,0.0487188125000001,0.1516916670833333
10340,2020-01-18T00:00:00Z,108LAA_108HUL,0.0451562708333332,0.1257749998333333
10341,2020-01-19T00:00:00Z,108LAA_108HUL,0.0433542499999998,0.1107927089166666
10342,2020-01-20T00:00:00Z,108LAA_108HUL,0.0418228750000004,0.10079999975
10343,2020-01-21T00:00:00Z,108LAA_108HUL,0.0434061875,0.1100312499583333
10344,2020-01-22T00:00:00Z,108LAA_108HUL,0.0428645000000001,0.1054249997916666
10345,2020-01-23T00:00:00Z,108LAA_108HUL,0.0415312916666669,0.1046385415
10346,2020-01-24T00:00:00Z,108LAA_108HUL,0.0424270833333332,0.111034375
10347,2020-01-25T00:00:00Z,108LAA_108HUL,0.0411770625000008,0.1017291664166666
10348,2020-01-26T00:00:00Z,108LAA_108HUL,0.0410312083333335,0.0997864583333333
10349,2020-01-27T00:00:00Z,108LAA_108HUL,0.0437082291666669,0.1111770833333333
10350,2020-01-28T00:00:00Z,108LAA_108HUL,0.0549804583333334,0.17076874875
10351,2020-01-29T00:00:00Z,108LAA_108HUL,0.0554781249999999,0.1728947912499999
10352,2020-01-30T00:00:00Z,108LAA_108HUL,0.0519895833333334,0.1516749995833333
10353,2020-01-31T00:00:00Z,108LAA_108HUL,0.0542916874999999,0.1515281241666666
10354,2020-02-01T00:00:00Z,108LAA_108HUL,0.0585833125,0.1595989579166666
10355,2020-02-02T00:00:00Z,108LAA_108HUL,0.0601354583333336,0.1808593754166666
10356,2020-02-03T00:00:00Z,108LAA_108HUL,0.0663542291666665,0.1947541654166666
10357,2020-02-04T00:00:00Z,108LAA_108HUL,0.0699478541666667,0.2726656295833333
10358,2020-02-05T00:00:00Z,108LAA_108HUL,0.0729477500000001,0.292426045
10359,2020-02-06T00:00:00Z,108LAA_108HUL,0.0676249583333334,0.2373104170833333
10360,2020-02-07T00:00:00Z,108LAA_108HUL,0.0620937291666665,0.1990843745833333
10361,2020-02-08T00:00:00Z,108LAA_108HUL,0.0591459166666665,0.17328020875
10362,2020-02-09T00:00:00Z,108LAA_108HUL,0.0606354166666669,0.1778802083333333
10363,2020-02-10T00:00:00Z,108LAA_108HUL,0.1294478958333333,0.59574374
10364,2020-02-11T00:00:00Z,108LAA_108HUL,0.1012603333333335,0.4347010433333333
10365,2020-02-12T00:00:00Z,108LAA_108HUL,0.0901979166666665,0.3619114583333333
10366,2020-02-13T00:00:00Z,108LAA_108HUL,0.0913645833333334,0.4128749975
10367,2020-02-14T00:00:00Z,108LAA_108HUL,0.0993332708333332,0.4374291679166667
10368,2020-02-15T00:00:00Z,108LAA_108HUL,0.0904583958333333,0.3413312466666667
10369,2020-02-16T00:00:00Z,108LAA_108HUL,0.0841979166666666,0.3315177066666667
10370,2020-02-17T00:00:00Z,108LAA_108HUL,0.0968957291666665,0.42228542
10371,2020-02-18T00:00:00Z,108LAA_108HUL,0.0907707499999998,0.3252833325
10372,2020-02-19T00:00:00Z,108LAA_108HUL,0.1066457916666666,0.4677406233333333
10373,2020-02-20T00:00:00Z,108LAA_108HUL,0.1028541458333334,0.4226062520833333
10374,2020-02-21T00:00:00Z,108LAA_108HUL,0.1021456250000002,0.4131739574999999
10375,2020-02-22T00:00:00Z,108LAA_108HUL,0.0932916875000002,0.3400281233333333
10376,2020-02-23T00:00:00Z,108LAA_108HUL,0.1642290833333334,0.8897750025
10377,2020-02-24T00:00:00Z,108LAA_108HUL,0.1885313750000001,0.97948645
10378,2020-02-25T00:00:00Z,108LAA_108HUL,0.2657187708333337,0.9053187483333334
10379,2020-02-26T00:00:00Z,108LAA_108HUL,0.3239270208333333,1.1519833391666667
10380,2020-02-27T00:00:00Z,108LAA_108HUL,0.3258542499999997,1.1097322916666668
10381,2020-02-28T00:00:00Z,108LAA_108HUL,0.3118855208333333,1.0418510425
10382,2020-02-29T00:00:00Z,108LAA_108HUL,0.3208748958333332,1.0880510416666669
10383,2020-03-01T00:00:00Z,108LAA_108HUL,0.2716457916666668,0.75724478625
10384,2020-03-02T00:00:00Z,108LAA_108HUL,0.2423749374999999,0.6135250004166667
10385,2020-03-03T00:00:00Z,108LAA_108HUL,0.2482394791666664,0.643616665
10386,2020-03-04T00:00:00Z,108LAA_108HUL,0.2265521458333333,0.5351270783333333
10387,2020-03-05T00:00:00Z,108LAA_108HUL,0.2249375208333332,0.5357135358333334
10388,2020-03-06T00:00:00Z,108LAA_108HUL,0.3029583125,0.9469625041666668
10389,2020-03-07T00:00:00Z,108LAA_108HUL,0.2426456666666667,0.5860114575
10390,2020-03-08T00:00:00Z,108LAA_108HUL,0.2178125416666666,0.4856937491666667
10391,2020-03-09T00:00:00Z,108LAA_108HUL,0.2176146458333335,0.49937812625
10392,2020-03-10T00:00:00Z,108LAA_108HUL,0.2681873333333335,0.7016635445833334
10396,2020-03-14T00:00:00Z,108LAA_108HUL,0.3965415,0.727560415
10397,2020-03-15T00:00:00Z,108LAA_108HUL,0.3743021041666666,0.5748114533333333
10398,2020-03-16T00:00:00Z,108LAA_108HUL,0.3559479375000002,0.4439333308333333
10399,2020-03-17T00:00:00Z,108LAA_108HUL,0.2926562291666668,0.3444427066666666
10400,2020-03-18T00:00:00Z,108LAA_108HUL,0.2336353541666665,0.2962822925
10401,2020-03-19T00:00:00Z,108LAA_108HUL,0.2015521249999997,0.2663916675
10402,2020-03-20T00:00:00Z,108LAA_108HUL,0.1674374999999993,0.25121041875
10403,2020-03-21T00:00:00Z,108LAA_108HUL,0.1730936666666667,0.2509000025
10404,2020-03-22T00:00:00Z,108LAA_108HUL,0.1686353333333337,0.2130374991666666
10405,2020-03-23T00:00:00Z,108LAA_108HUL,0.1643332916666668,0.1861927058333333
10406,2020-03-24T00:00:00Z,108LAA_108HUL,0.1641144583333338,0.17095208375
10407,2020-03-25T00:00:00Z,108LAA_108HUL,0.1635626250000004,0.1617281241666666
10408,2020-03-26T00:00:00Z,108LAA_108HUL,0.1656146875,0.1526708320833333
10409,2020-03-27T00:00:00Z,108LAA_108HUL,0.170395791666667,0.1459458333333333
10410,2020-03-28T00:00:00Z,108LAA_108HUL,0.1688853333333337,0.1320385419166666
10411,2020-03-29T00:00:00Z,108LAA_108HUL,0.1604792500000006,0.1236875000416666
10412,2020-03-30T00:00:00Z,108LAA_108HUL,0.1645416250000001,0.1195604180833333
10413,2020-03-31T00:00:00Z,108LAA_108HUL,0.1694375000000001,0.1182875009583333
10414,2020-04-01T00:00:00Z,108LAA_108HUL,0.177437458333333,0.1190135410416666
10415,2020-04-02T00:00:00Z,108LAA_108HUL,0.1854686666666668,0.1215083325
10416,2020-04-03T00:00:00Z,108LAA_108HUL,0.1882916666666666,0.112792708625
10417,2020-04-04T00:00:00Z,108LAA_108HUL,0.1850729374999998,0.0952302085416666
10418,2020-04-05T00:00:00Z,108LAA_108HUL,0.1918436458333335,0.0895520837916666
10419,2020-04-06T00:00:00Z,108LAA_108HUL,0.1916041874999999,0.07956354
